tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1301,Scorpion (buro),1552,Hoehne Andreas,32,29,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d3b3b4c2f7f8d2d1a3d7c7b5f1c8e1h6a6c1b1h4h7h2h1g1g2g7d8a4a5b6h8a1g8e8a7a2b7b2b8a8
57,Parties Internet (1-6),1301,Scorpion (buro),1552,Hoehne Andreas,35,29,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d3b3b4c2f7f8d2d7c1d1c7a4c8d8f1b1a3a2e1g1b5h6e8h4h7g2g8b7b6a7a8b8a5a6a1b2g7h8h1h2
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),29,35,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7b5d3b6e8f8g8b4d8c2d2e1c7f7h7g2b3a3b2a1a6a5a4b8h1a7a2h2a8d1h4h6c8b7f1b1g7h8c1g1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),34,35,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7b5d3b6e8f8g8h6f7h4h7b4b3c8h2a2d1f1c7d2c1e1g1g7c2b2a5b8h8d8a8a6b7a4a1b1a3a7h1g2
57,Parties Internet (1-6),1293,OO7 (buro),1305,Fang Randy,52,41,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7h6d3d2f8c2f7b4h4h2a4b5a5c7b6c8e8a6a7b3d8g8b7g7h8h7h1b8a2a3a8a1b2c1f1e1b1g1d1g2
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),42,32,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3c2d2c8h6h7d1c1e1b3b5f1a3g7g2b6c7d8a6a4a5h1h2h4g1b2f8e8b8b7a8b4a1a7g8a2b1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),33,33,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3c2d2c8h6h7d1g7e1b5c1c7f8g8e8d8b4a3a6b6a4a5a2b3b7a7a8b8h8h4b2f1g2b1a1g1h2h1
57,Parties Internet (1-6),1293,OO7 (buro),146,Hansson Ola,26,29,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3c2d2c8h6h7b3c1e1b6d1f1f8c7d8b4a4b5a6b1g2b7a8b8a7a5a3b2a1a2g1e8g7h1h2h8g8h4
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),25,25,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3c2d2c8h6h7b4c1e8g7f8b3d1a5a3h4h8b6a6a4h2f1e1b2b5a2a1b1g1b7a7h1a8c7b8d8g2g8
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),23,28,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3c2h6h4d2e1c1c8d1g2f8e8g7c7g8b3b4f1h1g1h2a4b5a6a5b6a3d8a7b2b8b1a1a2b7h8h7a8
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),11,29,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d7f7d3h6e8h4h7b4h2c2d2c1f8b6b5a5b3a2f1e1d1g1a6a7a4a3b2c8b7b1c7a1g2h1h8g8g7b8a8d8
